id_code,name,url,lat,lon,address,tag_names,tag_codes,opening_hours
1172,Pompier Espa,https://pompier.fi/espa/,60.16712188720703,24.949329376220703,"Eteläesplanadi 8, 00130, Helsinki",['RESTAURANTS & CAFES'],"['matko1:10', 'matko2:142', 'matko2:229']","{'hours': [{'weekday_id': 1, 'opens': '11:00:00', 'closes': '14:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '17:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': None, 'closes': None, 'open24h': False}], 'openinghours_exception': 'Closed Tue-Fri between 14-17'}"
1177,Restaurant Savu,https://www.ravintolasavu.fi/,60.173675537109375,24.96866226196289,"Tervasaarenkannas 3, 00170, Helsinki","['Finnish', 'RESTAURANTS & CAFES', 'TraditionalFinnish']","['matko1:3', 'matko2:42', 'matko1:10', 'matko2:229', 'matko2:82', 'matko2:15', 'matko2:191', 'matko2:146']","{'hours': [{'weekday_id': 1, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 2, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': None, 'closes': None, 'open24h': False}], 'openinghours_exception': 'Open in June-September. During 8.-19.12. open Tue-Sat at 17-22. At other times open upon request for private events. Please see opening hours on webpages.'}"
1205,Restaurant Pyysaari,https://htps.fi/ravintola-pyysaari/,60.17966079711914,25.023700714111328,"Henrik Borgströmin polku 3, 00590, Helsinki",['RESTAURANTS & CAFES'],"['matko1:10', 'matko2:82', 'matko2:191', 'matko2:229']","{'hours': [{'weekday_id': 1, 'opens': '15:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '15:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '15:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '15:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '15:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': '12:00:00', 'closes': '20:30:00', 'open24h': False}], 'openinghours_exception': 'Open in summer, weather permitting'}"
1206,Restaurant WTC Helsinki,https://foodandco.fi/ravintolat/Ravintolat-kaupungeittain/helsinki/wtc/,60.168941497802734,24.943639755249023,"Aleksanterinkatu 17, 00100, Helsinki","['RESTAURANTS & CAFES', 'Lunch']","['matko1:3', 'matko1:10', 'matko2:297', 'matko2:229', 'matko1:2', 'matko2:15']","{'hours': [{'weekday_id': 1, 'opens': '08:00:00', 'closes': '16:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '08:00:00', 'closes': '16:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '08:00:00', 'closes': '16:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '08:00:00', 'closes': '16:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '08:00:00', 'closes': '16:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 7, 'opens': None, 'closes': None, 'open24h': False}], 'openinghours_exception': 'Lunch Mon-Fri at 11-13.30'}"
1273,Restaurant Olo,https://olo-ravintola.fi/,60.16807174682617,24.95490837097168,"Pohjoisesplanadi 5, 00170, Helsinki",['RESTAURANTS & CAFES'],"['matko2:147', 'matko1:10', 'matko2:229', 'matko2:230', 'matko2:a-:AliPay', 'matko2:46']","{'hours': [{'weekday_id': 1, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 2, 'opens': '18:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '18:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '18:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '18:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '16:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': None, 'closes': None, 'open24h': False}], 'openinghours_exception': ''}"
1280,Restaurant Grotesk,https://www.grotesk.fi/,60.16566467285156,24.94431495666504,"Ludviginkatu 10, 00130, Helsinki",['RESTAURANTS & CAFES'],"['matko1:10', 'matko2:52', 'matko2:144', 'matko2:229']","{'hours': [{'weekday_id': 1, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 2, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 3, 'opens': '17:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '17:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '17:00:00', 'closes': '03:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '14:00:00', 'closes': '03:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': None, 'closes': None, 'open24h': False}], 'openinghours_exception': ''}"
1366,Restaurant Koskenranta,https://koskenranta.net/,60.216102600097656,24.985008239746094,"Katariina Saksilaisen katu 9, 00560, Helsinki",['RESTAURANTS & CAFES'],"['matko1:3', 'matko2:83', 'matko1:10', 'matko2:229', 'matko1:2', 'matko2:15']","{'hours': [{'weekday_id': 1, 'opens': '11:00:00', 'closes': '15:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '11:00:00', 'closes': '15:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '11:00:00', 'closes': '15:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '11:00:00', 'closes': '15:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '11:00:00', 'closes': '15:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '12:00:00', 'closes': '18:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': '12:00:00', 'closes': '18:00:00', 'open24h': False}], 'openinghours_exception': ''}"
1370,Café Artist,https://www.facebook.com/norraesplanaden2,60.16730499267578,24.942913055419922,"Pohjoisesplanadi 2, 00130, Helsinki",['RESTAURANTS & CAFES'],"['matko1:10', 'matko2:48']","{'hours': [{'weekday_id': 1, 'opens': '10:00:00', 'closes': '18:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '10:00:00', 'closes': '19:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '10:00:00', 'closes': '19:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '10:00:00', 'closes': '19:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '10:00:00', 'closes': '19:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '10:00:00', 'closes': '19:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': '12:00:00', 'closes': '17:00:00', 'open24h': False}], 'openinghours_exception': ''}"
1376,Seurasaaren Kruunu,https://seurasaarenkruunu.fi/fi/,60.181236267089844,24.883358001708984,"Seurasaari, 00250, Helsinki",['RESTAURANTS & CAFES'],"['matko1:3', 'matko1:10', 'matko2:229', 'matko2:82', 'matko1:2', 'matko2:15']","{'hours': [{'weekday_id': 1, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 2, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 3, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 4, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 5, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 6, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 7, 'opens': None, 'closes': None, 'open24h': False}], 'openinghours_exception': 'Opening hours vary according to season, please see opening hours on webpages. Open daily in summer season.'}"
1403,Villa Angelica,http://www.villaangelica.fi,60.18996810913086,24.884410858154297,"Tamminiementie 3, 00250, Helsinki",['RESTAURANTS & CAFES'],"['matko1:10', 'matko2:48']","{'hours': [{'weekday_id': 1, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}], 'openinghours_exception': ''}"
